id,target
397321,0.83695805
397322,0.24184114
397323,0.7403624
397324,0.1685078
397325,0.8161488
397326,0.17284617
397327,0.070027776
397328,0.36576805
397329,0.5810307
397330,0.55283415
397331,0.10637246
397332,0.71421057
397333,0.4108227
397334,0.29544067
397335,0.7736301
397336,0.42807946
397337,0.5777659
397338,0.28856415
397339,0.20198585
397340,0.08381852
397341,0.14988557
397342,0.4369088
397343,0.6053172
397344,0.41278547
397345,0.62385976
397346,0.010794604
397347,0.49890906
397348,0.15945119
397349,0.2212666
397350,0.30755398
397351,0.17313452
397352,0.49813718
397353,0.48990625
397354,0.44898406
397355,0.41857082
397356,0.042784117
397357,0.30626348
397358,0.18043448
397359,0.11478852
397360,0.12424007
397361,0.70173323
397362,0.9745072
397363,0.552645
397364,0.12086304
397365,0.43016565
397366,0.7829417
397367,0.53794956
397368,0.33998293
397369,0.3209591
397370,0.77749276
397371,0.6466492
397372,0.27546638
397373,0.060001027
397374,0.89343387
397375,0.85940987
397376,0.13610646
397377,0.1900064
397378,0.3634072
397379,0.21956088
397380,0.6887834
397381,0.75143266
397382,0.6114177
397383,0.63764733
397384,0.6589236
397385,0.16420048
397386,0.42792776
397387,0.957119
397388,0.47482932
397389,0.2709191
397390,0.74060184
397391,0.43266836
397392,0.7187021
397393,0.20823283
397394,0.852392
397395,0.5694911
397396,0.44713908
397397,0.27276877
397398,0.13556673
397399,0.8613843
397400,0.05732985
397401,0.8007107
397402,0.7544623
397403,0.65199614
397404,0.26209524
397405,0.23416267
397406,0.63892716
397407,0.57017744
397408,0.03266212
397409,0.9423511
397410,0.40028247
397411,0.34307998
397412,0.63336575
397413,0.3515455
397414,0.14983514
397415,0.13441311
397416,0.69790494
397417,0.5273565
397418,0.8656538
397419,0.70864075
397420,0.26791835
397421,0.6364162
397422,0.39462754
397423,0.0445501
397424,0.6174653
397425,0.66972435
397426,0.74958
397427,0.40188453
397428,0.50881183
397429,0.54614806
397430,0.080418825
397431,0.48591718
397432,0.16082166
397433,0.23881598
397434,0.42615044
397435,0.16683863
397436,0.027916197
397437,0.15700924
397438,0.81947976
397439,0.69630164
397440,0.31797
397441,0.6000743
397442,0.27429906
397443,0.12231558
397444,0.52933013
397445,0.9162176
397446,0.82771236
397447,0.8549853
397448,0.6258746
397449,0.21067075
397450,0.029755116
397451,0.3326757
397452,0.23587318
397453,0.25834244
397454,0.2794896
397455,0.1743755
397456,0.5252765
397457,0.07147587
397458,0.5180623
397459,0.09546608
397460,0.31256306
397461,0.60840774
397462,0.54057735
397463,0.09894894
397464,0.25005475
397465,0.57341784
397466,0.40969455
397467,0.5644195
397468,0.4134086
397469,0.84891415
397470,0.06309962
397471,0.35832638
397472,0.50325376
397473,0.44355726
397474,0.9183534
397475,0.42812866
397476,0.90059584
397477,0.1258353
397478,0.4224384
397479,0.08827426
397480,0.17858389
397481,0.047576714
397482,0.3089412
397483,0.66842914
397484,0.14177434
397485,0.0436418
397486,0.69935906
397487,0.29396483
397488,0.4252226
397489,0.3767032
397490,0.058611806
397491,0.4035949
397492,0.7512876
397493,0.18003105
397494,0.18170471
397495,0.7466365
397496,0.9069862
397497,0.339693
397498,0.7000717
397499,0.12682186
397500,0.9304552
397501,0.75774676
397502,0.31977934
397503,0.75736016
397504,0.085760094
397505,0.21127786
397506,0.145752
397507,0.14790326
397508,0.38172644
397509,0.6803403
397510,0.4999059
397511,0.58405596
397512,0.9170482
397513,0.3337624
397514,0.8753153
397515,0.55086935
397516,0.4140079
397517,0.2884901
397518,0.11166909
397519,0.31126106
397520,0.1682419
397521,0.12107847
397522,0.4147805
397523,0.16935645
397524,0.72614914
397525,0.8680981
397526,0.31765467
397527,0.7113649
397528,0.751225
397529,0.29282993
397530,0.31504095
397531,0.12116559
397532,0.19129458
397533,0.09522432
397534,0.57457626
397535,0.15987915
397536,0.635847
397537,0.11380104
397538,0.5027312
397539,0.03845636
397540,0.52001506
397541,0.492563
397542,0.30600327
397543,0.35342842
397544,0.27500072
397545,0.38106403
397546,0.3381275
397547,0.91722924
397548,0.15967694
397549,0.2915179
397550,0.4234462
397551,0.6806248
397552,0.041651275
397553,0.7471716
397554,0.84579605
397555,0.22322215
397556,0.093502745
397557,0.5230244
397558,0.45471284
397559,0.114670604
397560,0.6446232
397561,0.3823369
397562,0.18547572
397563,0.7056456
397564,0.12577838
397565,0.1391992
397566,0.67210233
397567,0.95485777
397568,0.7189923
397569,0.86791646
397570,0.19177076
397571,0.513531
397572,0.6724486
397573,0.0982331
397574,0.19883987
397575,0.31829464
397576,0.32178706
397577,0.37717143
397578,0.62727094
397579,0.32322162
397580,0.42810553
397581,0.29356098
397582,0.7163437
397583,0.5835368
397584,0.07808467
397585,0.7730758
397586,0.79407597
397587,0.077055976
397588,0.5269481
397589,0.20678672
397590,0.41251773
397591,0.27507257
397592,0.25238603
397593,0.3414427
397594,0.025817404
397595,0.29787028
397596,0.85613227
397597,0.6696683
397598,0.5115982
397599,0.56114197
397600,0.4833851
397601,0.35124373
397602,0.36669117
397603,0.84072715
397604,0.4942501
397605,0.28389922
397606,0.0074299793
397607,0.23095696
397608,0.8136846
397609,0.3404109
397610,0.16014728
397611,0.6953845
397612,0.3228582
397613,0.21270037
397614,0.53692067
397615,0.4464387
397616,0.045229726
397617,0.11969606
397618,0.2630295
397619,0.41374314
397620,0.9425449
397621,0.64282316
397622,0.11710061
397623,0.18178958
397624,0.5711732
397625,0.41344643
397626,0.15593953
397627,0.656127
397628,0.2618246
397629,0.064100794
397630,0.55438304
397631,0.22945362
397632,0.23094083
397633,0.14133395
397634,0.73555803
397635,0.651841
397636,0.8477431
397637,0.6059429
397638,0.18338954
397639,0.12345126
397640,0.5105163
397641,0.32435945
397642,0.84377724
397643,0.53982055
397644,0.44967443
397645,0.6639263
397646,0.67555445
397647,0.46191794
397648,0.7073135
397649,0.28076962
397650,0.13205236
397651,0.2646003
397652,0.26330534
397653,0.32928655
397654,0.6133592
397655,0.15154526
397656,0.048192635
397657,0.5660577
397658,0.18433438
397659,0.40323138
397660,0.31691658
397661,0.9327293
397662,0.28250813
397663,0.012322054
397664,0.2807388
397665,0.066676974
397666,0.13617004
397667,0.23709868
397668,0.5572941
397669,0.7255898
397670,0.13650364
397671,0.42849097
397672,0.47726205
397673,0.2711175
397674,0.65904367
397675,0.13845299
397676,0.7545012
397677,0.30278558
397678,0.42734513
397679,0.47649744
397680,0.29339874
397681,0.51943713
397682,0.50177413
397683,0.25438187
397684,0.5085739
397685,0.6518171
397686,0.25506848
397687,0.2208177
397688,0.34545258
397689,0.25372377
397690,0.20482114
397691,0.5364029
397692,0.31634966
397693,0.8146246
397694,0.5439853
397695,0.6070405
397696,0.1810545
397697,0.22790067
397698,0.11535477
397699,0.4228873
397700,0.678205
397701,0.25980604
397702,0.013178354
397703,0.14402358
397704,0.53665245
397705,0.73507226
397706,0.26164505
397707,0.5437603
397708,0.47414225
397709,0.9185457
397710,0.18064788
397711,0.7586958
397712,0.47943252
397713,0.67554146
397714,0.34010932
397715,0.21304192
397716,0.65147924
397717,0.6442765
397718,0.3142466
397719,0.4043461
397720,0.5298058
397721,0.21517684
397722,0.19798265
397723,0.067756385
397724,0.62002885
397725,0.5531253
397726,0.24566144
397727,0.21718173
397728,0.33596203
397729,0.22262529
397730,0.6420633
397731,0.15996438
397732,0.92002386
397733,0.10877586
397734,0.13708326
397735,0.12827414
397736,0.3786406
397737,0.51619625
397738,0.6847592
397739,0.040938698
397740,0.81107986
397741,0.5903831
397742,0.74137026
397743,0.29236943
397744,0.10027013
397745,0.6310106
397746,0.28061098
397747,0.46654585
397748,0.5754276
397749,0.6243203
397750,0.38397408
397751,0.6624141
397752,0.7882495
397753,0.18180354
397754,0.31104028
397755,0.5138318
397756,0.13431549
397757,0.80100477
397758,0.5393912
397759,0.62988716
397760,0.09567529
397761,0.3707324
397762,0.39581913
397763,0.34504968
397764,0.546966
397765,0.15098774
397766,0.42892534
397767,0.8398019
397768,0.6402269
397769,0.3217933
397770,0.5511222
397771,0.92091566
397772,0.7952557
397773,0.28282386
397774,0.7124316
397775,0.8362502
397776,0.6081321
397777,0.3239507
397778,0.465525
397779,0.09832784
397780,0.19929266
397781,0.32777798
397782,0.6345751
397783,0.8295182
397784,0.03982934
397785,0.7130718
397786,0.6540897
397787,0.61238927
397788,0.16745831
397789,0.24352702
397790,0.424431
397791,0.3075472
397792,0.7441158
397793,0.5723826
397794,0.6940334
397795,0.5753818
397796,0.6240959
397797,0.34979248
397798,0.20915262
397799,0.8060691
397800,0.11376151
397801,0.4113596
397802,0.87162936
397803,0.018938908
397804,0.055446323
397805,0.45603174
397806,0.25826007
397807,0.19840996
397808,0.02876264
397809,0.15557331
397810,0.42706105
397811,0.1710685
397812,0.15315418
397813,0.7254238
397814,0.77993417
397815,0.24401492
397816,0.5742978
397817,0.19980961
397818,0.7275726
397819,0.57758564
397820,0.5235022
397821,0.48673087
397822,0.62982154
397823,0.7955913
397824,0.43560123
397825,0.15481758
397826,0.57536745
397827,0.6283262
397828,0.90079516
397829,0.4101338
397830,0.17866486
397831,0.31406945
397832,0.71161795
397833,0.72655445
397834,0.4212413
397835,0.2620044
397836,0.23789273
397837,0.43345582
397838,0.13323733
397839,0.3651222
397840,0.23600036
397841,0.66793126
397842,0.59230316
397843,0.13532348
397844,0.64295655
397845,0.3282143
397846,0.74891746
397847,0.8291657
397848,0.13124911
397849,0.65150046
397850,0.2125945
397851,0.10419813
397852,0.69848466
397853,0.6002611
397854,0.5053413
397855,0.15789916
397856,0.6077942
397857,0.19061737
397858,0.48944718
397859,0.46460634
397860,0.1991214
397861,0.8747046
397862,0.045530282
397863,0.6015663
397864,0.19966696
397865,0.69817513
397866,0.6409711
397867,0.2590585
397868,0.5119861
397869,0.72938246
397870,0.5170644
397871,0.31407732
397872,0.4121841
397873,0.020060334
397874,0.303748
397875,0.32877403
397876,0.4769501
397877,0.7483377
397878,0.09377236
397879,0.7564595
397880,0.79673404
397881,0.85708255
397882,0.046814833
397883,0.8488669
397884,0.26578796
397885,0.14199632
397886,0.7855341
397887,0.64062494
397888,0.12060288
397889,0.25283092
397890,0.27467093
397891,0.93559015
397892,0.21584912
397893,0.27063665
397894,0.23767106
397895,0.19740564
397896,0.22350933
397897,0.46416515
397898,0.120084204
397899,0.83384156
397900,0.12248276
397901,0.915047
397902,0.716615
397903,0.38959166
397904,0.10336529
397905,0.35367084
397906,0.55958855
397907,0.8944718
397908,0.8347911
397909,0.88380086
397910,0.539094
397911,0.13627435
397912,0.8428376
397913,0.89663994
397914,0.66694576
397915,0.10003724
397916,0.30809182
397917,0.079751
397918,0.8055797
397919,0.9252944
397920,0.66492265
397921,0.06722099
397922,0.37376145
397923,0.197095
397924,0.45188954
397925,0.37938482
397926,0.37079743
397927,0.8943596
397928,0.58404624
397929,0.12847126
397930,0.25443745
397931,0.41718042
397932,0.51078576
397933,0.68947
397934,0.06539745
397935,0.45936316
397936,0.7485819
397937,0.79342544
397938,0.6065186
397939,0.48474807
397940,0.28456602
397941,0.21419995
397942,0.0921869
397943,0.5337679
397944,0.852992
397945,0.57054836
397946,0.555043
397947,0.7631074
397948,0.4832746
397949,0.9466802
397950,0.3904759
397951,0.23216623
397952,0.80663794
397953,0.51642716
397954,0.69298166
397955,0.49889073
397956,0.25518963
397957,0.5129524
397958,0.63963246
397959,0.7669597
397960,0.102870815
397961,0.28973103
397962,0.065993324
397963,0.81643665
397964,0.3685239
397965,0.28371558
397966,0.47581685
397967,0.56944734
397968,0.13446604
397969,0.90776104
397970,0.37610513
397971,0.31271192
397972,0.19737509
397973,0.6101118
397974,0.8229346
397975,0.36434412
397976,0.29569486
397977,0.9205862
397978,0.50828785
397979,0.3359825
397980,0.6766362
397981,0.46022865
397982,0.39809278
397983,0.40596753
397984,0.10473682
397985,0.10039779
397986,0.32989585
397987,0.09483597
397988,0.76791495
397989,0.8417622
397990,0.15891112
397991,0.8879608
397992,0.21244977
397993,0.52161324
397994,0.56304777
397995,0.33381355
397996,0.05222314
397997,0.4070254
397998,0.10990694
397999,0.08545194
398000,0.23160385
398001,0.64560604
398002,0.25779378
398003,0.55355203
398004,0.6252111
398005,0.1135586
398006,0.22643486
398007,0.31038612
398008,0.5616415
398009,0.70659494
398010,0.8848078
398011,0.37639102
398012,0.20308755
398013,0.2732282
398014,0.085807666
398015,0.5070744
398016,0.51341176
398017,0.18714558
398018,0.5549343
398019,0.9120132
398020,0.12009279
398021,0.39090315
398022,0.26047838
398023,0.43610075
398024,0.57757866
398025,0.07604152
398026,0.6439672
398027,0.09162119
398028,0.6593194
398029,0.36648756
398030,0.84662324
398031,0.12953694
398032,0.35248244
398033,0.14645314
398034,0.36942762
398035,0.5884806
398036,0.5103021
398037,0.62724996
398038,0.023029985
398039,0.65590304
398040,0.13791378
398041,0.5839428
398042,0.18687665
398043,0.4009952
398044,0.32513347
398045,0.26270312
398046,0.30642277
398047,0.82216036
398048,0.3381785
398049,0.7828432
398050,0.078029886
398051,0.46412304
398052,0.23841736
398053,0.18717802
398054,0.45364317
398055,0.5279098
398056,0.4630837
398057,0.3546009
398058,0.32486272
398059,0.6862159
398060,0.93324107
398061,0.3504823
398062,0.8953011
398063,0.7567154
398064,0.5746887
398065,0.23417903
398066,0.8794686
398067,0.5375764
398068,0.54245555
398069,0.06362841
398070,0.20804757
398071,0.20489237
398072,0.53796107
398073,0.5562157
398074,0.31194767
398075,0.24096742
398076,0.548507
398077,0.12608455
398078,0.78448194
398079,0.34700125
398080,0.69434047
398081,0.39615905
398082,0.090100676
398083,0.69389945
398084,0.36903274
398085,0.47304377
398086,0.2314932
398087,0.41169238
398088,0.6604735
398089,0.32681304
398090,0.5778218
398091,0.30070585
398092,0.6646042
398093,0.51432437
398094,0.67351633
398095,0.6742804
398096,0.06550497
398097,0.015468679
398098,0.35992056
398099,0.9248694
398100,0.6905098
398101,0.62160647
398102,0.29234743
398103,0.2330995
398104,0.7091179
398105,0.8119239
398106,0.060750175
398107,0.3851226
398108,0.366878
398109,0.20413378
398110,0.20146593
398111,0.90930533
398112,0.024956621
398113,0.8615973
398114,0.8337997
398115,0.03902444
398116,0.747247
398117,0.4592161
398118,0.41189837
398119,0.4662242
398120,0.48177254
398121,0.17030457
398122,0.7977028
398123,0.8232541
398124,0.4958574
398125,0.89868325
398126,0.726294
398127,0.831292
398128,0.07021672
398129,0.35336968
398130,0.372649
398131,0.66644514
398132,0.5124793
398133,0.4527972
398134,0.42740086
398135,0.66499555
398136,0.7582297
398137,0.7756782
398138,0.29477352
398139,0.46723843
398140,0.74557275
398141,0.33885908
398142,0.56778955
398143,0.58034384
398144,0.085416496
398145,0.08927792
398146,0.5813275
398147,0.31308603
398148,0.54832274
398149,0.33842823
398150,0.7574096
398151,0.19186562
398152,0.56320125
398153,0.55231726
398154,0.8223003
398155,0.38438544
398156,0.8806122
398157,0.041439924
398158,0.15115702
398159,0.38482413
398160,0.64139515
398161,0.3556998
398162,0.5616479
398163,0.7430227
398164,0.32888043
398165,0.04720548
398166,0.87600535
398167,0.7456625
398168,0.72148365
398169,0.6825968
398170,0.23971298
398171,0.058411855
398172,0.14985229
398173,0.49606135
398174,0.07539611
398175,0.2935359
398176,0.7926731
398177,0.8057124
398178,0.24549475
398179,0.40974802
398180,0.1656322
398181,0.6220427
398182,0.27894628
398183,0.22326499
398184,0.31777593
398185,0.749518
398186,0.3996774
398187,0.17794465
398188,0.10783987
398189,0.40245396
398190,0.25904855
398191,0.32570675
398192,0.1525942
398193,0.69305277
398194,0.15353104
398195,0.318687
398196,0.15850015
398197,0.50257087
398198,0.7410127
398199,0.43754202
398200,0.027901167
398201,0.43957967
398202,0.36114082
398203,0.019734412
398204,0.53324217
398205,0.5682835
398206,0.8611174
398207,0.33647093
398208,0.4094949
398209,0.88574696
398210,0.65829694
398211,0.769031
398212,0.47677758
398213,0.22710532
398214,0.73007244
398215,0.6160906
398216,0.53259057
398217,0.3425719
398218,0.7130359
398219,0.15551536
398220,0.100070976
398221,0.06807732
398222,0.16545208
398223,0.48485914
398224,0.32506338
398225,0.8147503
398226,0.100379385
398227,0.452813
398228,0.43047458
398229,0.7451356
398230,0.28065747
398231,0.2112381
398232,0.3881459
398233,0.58931494
398234,0.15297917
398235,0.08216668
398236,0.4107862
398237,0.3814953
398238,0.15556495
398239,0.73164535
398240,0.81778044
398241,0.19470276
398242,0.016430829
398243,0.4162762
398244,0.27648863
398245,0.064696535
398246,0.6533957
398247,0.25749898
398248,0.14541587
398249,0.5592412
398250,0.34376466
398251,0.053102903
398252,0.45502812
398253,0.61514986
398254,0.34470978
398255,0.47819164
398256,0.5402812
398257,0.4899659
398258,0.18535565
398259,0.40823895
398260,0.5898796
398261,0.22884949
398262,0.39988518
398263,0.17614919
398264,0.47859892
398265,0.7953142
398266,0.18289773
398267,0.48172474
398268,0.6133581
398269,0.4073944
398270,0.67336583
398271,0.6570555
398272,0.240428
398273,0.44918495
398274,0.43438187
398275,0.33934158
398276,0.20557082
398277,0.770658
398278,0.72507536
398279,0.20143604
398280,0.38560277
398281,0.31291854
398282,0.45713198
398283,0.24941991
398284,0.27108526
398285,0.35792243
398286,0.8244526
398287,0.7776492
398288,0.06686458
398289,0.7607979
398290,0.83917046
398291,0.5705253
398292,0.36940077
398293,0.5034466
398294,0.21846896
398295,0.37750766
398296,0.40459257
398297,0.45213446
398298,0.5337098
398299,0.34441105
398300,0.1313922
398301,0.84403074
398302,0.6612695
398303,0.07960673
398304,0.61063886
398305,0.3295204
398306,0.2268077
398307,0.3233058
398308,0.6886982
398309,0.59041435
398310,0.3889532
398311,0.44238636
398312,0.5845073
398313,0.2154985
398314,0.58516383
398315,0.48456123
398316,0.72826236
398317,0.87486917
398318,0.73909
398319,0.20326735
398320,0.32125005
398321,0.5593699
398322,0.560572
398323,0.39904362
398324,0.3442909
398325,0.5411403
398326,0.3128937
398327,0.3938625
398328,0.24991575
398329,0.056055382
398330,0.18650877
398331,0.07998333
398332,0.23917285
398333,0.25871128
398334,0.48839477
398335,0.17472802
398336,0.20241307
398337,0.7502645
398338,0.58581066
398339,0.38701838
398340,0.85541236
398341,0.08394069
398342,0.8070187
398343,0.16310589
398344,0.033887908
398345,0.46966332
398346,0.5811974
398347,0.8683654
398348,0.5645828
398349,0.56531656
398350,0.36373243
398351,0.78057
398352,0.076730624
398353,0.059320517
398354,0.61083835
398355,0.5602229
398356,0.71746427
398357,0.25389892
398358,0.12631354
398359,0.25845093
398360,0.05786728
398361,0.30483153
398362,0.7370507
398363,0.86067283
398364,0.21234505
398365,0.57513636
398366,0.15138917
398367,0.04318501
398368,0.22611296
398369,0.037919033
398370,0.6390929
398371,0.93464875
398372,0.43268242
398373,0.07885515
398374,0.8324238
398375,0.058789138
398376,0.38891786
398377,0.23824202
398378,0.069349326
398379,0.23713541
398380,0.115785815
398381,0.34135807
398382,0.31112447
398383,0.51353955
398384,0.04533905
398385,0.91847885
398386,0.28815904
398387,0.37434927
398388,0.07172491
398389,0.15955044
398390,0.67662364
398391,0.13533767
398392,0.1543364
398393,0.2270189
398394,0.11410904
398395,0.10583317
398396,0.77865916
398397,0.08560342
398398,0.7645502
398399,0.24493462
398400,0.54970074
398401,0.25632107
398402,0.06766697
398403,0.22925863
398404,0.7590484
398405,0.2671546
398406,0.16455533
398407,0.14496261
398408,0.12355381
398409,0.7674212
398410,0.7218574
398411,0.36190295
398412,0.46600446
398413,0.92026335
398414,0.03576419
398415,0.5397129
398416,0.21118613
398417,0.6757839
398418,0.12480295
398419,0.74161005
398420,0.052594546
398421,0.30350778
398422,0.46458545
398423,0.273269
398424,0.17572531
398425,0.13248833
398426,0.059480757
398427,0.16387482
398428,0.14772934
398429,0.42927796
398430,0.5955315
398431,0.20246592
398432,0.5623477
398433,0.13054827
398434,0.91355336
398435,0.42474172
398436,0.5866185
398437,0.39225498
398438,0.11708222
398439,0.62612045
398440,0.74615455
398441,0.12497125
398442,0.4693727
398443,0.12401461
398444,0.31651607
398445,0.6240217
398446,0.045399062
398447,0.10236123
398448,0.3743293
398449,0.23166387
398450,0.56367743
398451,0.77505064
398452,0.2155261
398453,0.9216934
398454,0.6142787
398455,0.06380945
398456,0.78751415
398457,0.70735735
398458,0.30135432
398459,0.09373472
398460,0.5605843
398461,0.39383495
398462,0.08531601
398463,0.5088541
398464,0.8139551
398465,0.13623616
398466,0.7471677
398467,0.45035812
398468,0.08068217
398469,0.8558715
398470,0.17348854
398471,0.8166652
398472,0.8070506
398473,0.49629232
398474,0.6332996
398475,0.30173814
398476,0.1792924
398477,0.5587697
398478,0.32345456
398479,0.017276643
398480,0.83905065
398481,0.19368894
398482,0.9073683
398483,0.39885074
398484,0.39056808
398485,0.6944543
398486,0.5610396
398487,0.13126133
398488,0.8108989
398489,0.26918742
398490,0.45317954
398491,0.5749061
398492,0.12084234
398493,0.8631474
398494,0.8835555
398495,0.5515434
398496,0.14121151
398497,0.42054513
398498,0.40326086
398499,0.1946682
398500,0.78862256
398501,0.04938721
398502,0.6667001
398503,0.73502177
398504,0.19684288
398505,0.21007967
398506,0.14311245
398507,0.03692252
398508,0.46682683
398509,0.60488397
398510,0.21561512
398511,0.769331
398512,0.30303788
398513,0.53244984
398514,0.037411965
398515,0.19311933
398516,0.32220334
398517,0.35510015
398518,0.43860948
398519,0.89584583
398520,0.73715365
398521,0.097354
398522,0.38371316
398523,0.45633245
398524,0.11066539
398525,0.06206127
398526,0.27637988
398527,0.2095152
398528,0.5266499
398529,0.9026713
398530,0.76849437
398531,0.39520326
398532,0.57719857
398533,0.33739844
398534,0.4951104
398535,0.430053
398536,0.78395516
398537,0.725598
398538,0.24818064
398539,0.61556065
398540,0.36759025
398541,0.61295533
398542,0.7819013
398543,0.68209565
398544,0.16537315
398545,0.7850553
398546,0.05286587
398547,0.4524943
398548,0.19967894
398549,0.93287957
398550,0.5264701
398551,0.88595515
398552,0.22940278
398553,0.090467624
398554,0.3305097
398555,0.53323466
398556,0.25642374
398557,0.23687439
398558,0.25037333
398559,0.19192725
398560,0.27794942
398561,0.38416553
398562,0.19573893
398563,0.40107659
398564,0.59946746
398565,0.19737515
398566,0.67717826
398567,0.29801282
398568,0.11388521
398569,0.1347243
398570,0.13283078
398571,0.8225719
398572,0.43234873
398573,0.23422968
398574,0.36760727
398575,0.29398695
398576,0.3300234
398577,0.07300988
398578,0.1310163
398579,0.35709807
398580,0.22003943
398581,0.46886826
398582,0.4597351
398583,0.6026525
398584,0.9146905
398585,0.3412375
398586,0.81785613
398587,0.6437663
398588,0.1943996
398589,0.42654076
398590,0.2670024
398591,0.6864349
398592,0.1202683
398593,0.35712525
398594,0.046479106
398595,0.64624023
398596,0.29573435
398597,0.36632353
398598,0.5900431
398599,0.593565
398600,0.55560434
398601,0.29024905
398602,0.7787049
398603,0.13226126
398604,0.8227281
398605,0.35294038
398606,0.428665
398607,0.20773919
398608,0.41347772
398609,0.7604412
398610,0.71005607
398611,0.64580846
398612,0.48616242
398613,0.19290097
398614,0.30223888
398615,0.295145
398616,0.43141958
398617,0.126595
398618,0.5956687
398619,0.56786335
398620,0.44688582
398621,0.6155507
398622,0.43545493
398623,0.5111532
398624,0.13306066
398625,0.6646812
398626,0.9119756
398627,0.79959196
398628,0.9515291
398629,0.7876338
398630,0.15928137
398631,0.018470842
398632,0.13243513
398633,0.31580144
398634,0.2930895
398635,0.5052495
398636,0.31597003
398637,0.77695125
398638,0.7151224
398639,0.14014699
398640,0.26342297
398641,0.14264964
398642,0.41288313
398643,0.18342349
398644,0.48812422
398645,0.7280854
398646,0.3156103
398647,0.39269876
398648,0.33979583
398649,0.14230299
398650,0.42409125
398651,0.4295814
398652,0.62251866
398653,0.688454
398654,0.35426593
398655,0.522128
398656,0.634708
398657,0.015892418
398658,0.2358747
398659,0.9145459
398660,0.6506199
398661,0.633015
398662,0.01726609
398663,0.40578875
398664,0.8486975
398665,0.51152545
398666,0.7002085
398667,0.5896054
398668,0.19099309
398669,0.08194929
398670,0.62671256
398671,0.28876743
398672,0.6239098
398673,0.10208242
398674,0.114790864
398675,0.05697126
398676,0.6631795
398677,0.035699934
398678,0.8294648
398679,0.8089765
398680,0.12195453
398681,0.35514098
398682,0.4650845
398683,0.1908005
398684,0.7778035
398685,0.34694433
398686,0.34392592
398687,0.33209914
398688,0.87320244
398689,0.7598432
398690,0.61495024
398691,0.3134768
398692,0.35528442
398693,0.88318557
398694,0.33177206
398695,0.1465599
398696,0.3248084
398697,0.12923586
398698,0.63148665
398699,0.124182306
398700,0.43112978
398701,0.72139764
398702,0.56234455
398703,0.26097783
398704,0.27244544
398705,0.43727106
398706,0.5039078
398707,0.4876978
398708,0.38424566
398709,0.06861918
398710,0.87012726
398711,0.33473304
398712,0.1652869
398713,0.12847604
398714,0.28305402
398715,0.8355399
398716,0.4724118
398717,0.22082525
398718,0.049819767
398719,0.27684575
398720,0.34427932
398721,0.53710055
398722,0.8150173
398723,0.27148616
398724,0.2051337
398725,0.31196073
398726,0.553852
398727,0.33367354
398728,0.22779037
398729,0.07721228
398730,0.11681104
398731,0.29474717
398732,0.36103922
398733,0.7388493
398734,0.47953153
398735,0.17076564
398736,0.19426022
398737,0.9574181
398738,0.26342392
398739,0.6579483
398740,0.094181694
398741,0.17096011
398742,0.18376282
398743,0.2642658
398744,0.11625614
398745,0.8622924
398746,0.7123234
398747,0.9616195
398748,0.5504644
398749,0.0558156
398750,0.56738496
398751,0.36513335
398752,0.19582175
398753,0.89458483
398754,0.49863568
398755,0.8155685
398756,0.13821639
398757,0.2746827
398758,0.3511628
398759,0.7209539
398760,0.7600168
398761,0.67753786
398762,0.77558345
398763,0.24211663
398764,0.7817364
398765,0.13845307
398766,0.18947336
398767,0.48345268
398768,0.3822395
398769,0.1049308
398770,0.538928
398771,0.42135093
398772,0.59556025
398773,0.7092241
398774,0.261539
398775,0.45452294
398776,0.20287871
398777,0.4448786
398778,0.69646144
398779,0.6591618
398780,0.78649235
398781,0.47645426
398782,0.7023392
398783,0.8293479
398784,0.21840954
398785,0.80070835
398786,0.41660506
398787,0.6282568
398788,0.84411395
398789,0.80887175
398790,0.46269915
398791,0.124825455
398792,0.32093266
398793,0.59450287
398794,0.3055581
398795,0.185051
398796,0.2622113
398797,0.8558641
398798,0.43604624
398799,0.60728186
398800,0.8324132
398801,0.5324249
398802,0.670686
398803,0.29284012
398804,0.16495307
398805,0.062155325
398806,0.50465107
398807,0.0928661
398808,0.75843483
398809,0.24651136
398810,0.26689968
398811,0.43272412
398812,0.54116625
398813,0.8126772
398814,0.08982062
398815,0.1523634
398816,0.5102143
398817,0.5314556
398818,0.8407692
398819,0.8081931
398820,0.9570801
398821,0.80625266
398822,0.20896938
398823,0.0981148
398824,0.8276157
398825,0.09847781
398826,0.6377731
398827,0.4283849
398828,0.25844777
398829,0.22727762
398830,0.7632535
398831,0.3790019
398832,0.019378593
398833,0.66043234
398834,0.11367136
398835,0.54381603
398836,0.6011728
398837,0.5187537
398838,0.5490012
398839,0.64079475
398840,0.4404709
398841,0.6613191
398842,0.2829118
398843,0.3615134
398844,0.40837798
398845,0.040752914
398846,0.5783723
398847,0.089652516
398848,0.40809476
398849,0.80378443
398850,0.14749016
398851,0.19810641
398852,0.43392748
398853,0.21128155
398854,0.7858827
398855,0.15934575
398856,0.7790907
398857,0.31795183
398858,0.89353627
398859,0.65648925
398860,0.7362538
398861,0.0524119
398862,0.098410286
398863,0.10341109
398864,0.12552787
398865,0.7938892
398866,0.19045818
398867,0.14379591
398868,0.88898325
398869,0.5385397
398870,0.55729616
398871,0.646283
398872,0.69703263
398873,0.64604276
398874,0.25679258
398875,0.4399416
398876,0.6167058
398877,0.07976052
398878,0.28403652
398879,0.30162403
398880,0.6023655
398881,0.22133207
